type	info	confidence	predicate_id	subject_id	subject_label	object_id	object_label
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0009307	granulomatous disease with defect in neutrophil chemotaxis	https://omim.org/entry/233670	OMIM:233670
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0009896	polymyoclonus, infantile	https://omim.org/entry/263550	polymyoclonus, infantile
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0001710	perforation of bile duct	http://purl.obolibrary.org/obo/DOID_13409	perforation of bile duct
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003256	neurohypophysis granular cell tumor	http://purl.obolibrary.org/obo/DOID_5047	granular cell tumor of the sellar region
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0005291	brain aneurysm	http://purl.obolibrary.org/obo/DOID_10941	intracranial aneurysm
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0012634	craniofacial dysplasia - osteopenia syndrome	https://omim.org/entry/611174	hamamy syndrome
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0010696	omphalocele, X-linked	https://omim.org/entry/310980	omphalocele, X-linked
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0001332	palindromic rheumatism	http://purl.obolibrary.org/obo/DOID_1166	palindromic rheumatism
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0001222	congenital T-cell immunodeficiency	http://purl.obolibrary.org/obo/DOID_11200	T cell deficiency
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003030	endometrioid stromal sarcoma of the cervix	http://purl.obolibrary.org/obo/DOID_4520	cervical endometrial stromal sarcoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0011494	hyaluronan metabolism, defect 1N	https://omim.org/entry/604855	hyaluronan metabolism, defect 1n
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0000926	eye accommodation disease	http://purl.obolibrary.org/obo/DOID_10034	eye accommodation disease
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0004261	periductal breast myoepitheliosis	http://purl.obolibrary.org/obo/DOID_7520	periductal breast myoepitheliosis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0033673	spermatogenic failure 46	https://omim.org/entry/619095	spermatogenic failure 46
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0013009	Megarbane-Jalkh syndrome	https://omim.org/entry/612785	megarbane-jalkh syndrome
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0015350	17q11.2 microduplication syndrome	https://omim.org/entry/618874	chromosome 17q11.2 duplication syndrome, 1.4-mb
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0006288	malignant adrenal gland pheochromocytoma	http://purl.obolibrary.org/obo/DOID_0080347	malignant pheochromocytoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0008337	familial pterygium of the conjunctiva	https://omim.org/entry/178000	pterygium of conjunctiva and cornea
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0011349	osteoma of cranial vault, familial	https://omim.org/entry/603600	osteoma of cranial vault, familial
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0001123	chronic sphenoidal sinusitis	http://purl.obolibrary.org/obo/DOID_10793	chronic sphenoidal sinusitis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0031000	Tessadori-Van Haaften neurodevelopmental syndrome 4	https://omim.org/entry/619951	tessadori-bicknell-van haaften neurodevelopmental syndrome 4
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0004892	refractive error	http://purl.obolibrary.org/obo/DOID_9835	refractive error
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0008213	pectus excavatum	https://omim.org/entry/169300	pectus excavatum
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0001920	chronic purulent otitis media	http://purl.obolibrary.org/obo/DOID_14247	chronic purulent otitis media
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0002559	plexiform schwannoma	http://purl.obolibrary.org/obo/DOID_3206	plexiform schwannoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0030317	cardiomyopathy, familial hypertrophic, 28	https://omim.org/entry/619402	cardiomyopathy, familial hypertrophic, 28
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0012488	hepatitis B virus, susceptibility to	https://omim.org/entry/610424	hepatitis B virus, susceptibility to
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0005051	invasive lobular breast carcinoma	http://purl.obolibrary.org/obo/DOID_3457	invasive lobular carcinoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0001273	megacolon	http://purl.obolibrary.org/obo/DOID_11372	megacolon
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003790	prostatic urethra urothelial carcinoma	http://purl.obolibrary.org/obo/DOID_6166	prostatic urethra urothelial carcinoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0019637	renal hypoplasia	http://purl.obolibrary.org/obo/DOID_0080204	renal hypoplasia
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0006426	spinal cord primitive neuroectodermal tumor	http://purl.obolibrary.org/obo/DOID_6872	spinal cord primitive neuroectodermal neoplasm
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003641	central nervous system hematopoietic neoplasm	http://purl.obolibrary.org/obo/DOID_5772	central nervous system hematologic cancer
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0008027	muscular atrophy, malignant neurogenic	https://omim.org/entry/158650	muscular atrophy, malignant neurogenic
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0010751	unique green phenomenon	https://omim.org/entry/314380	unique green phenomenon
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0032888	neurodevelopmental disorder with brain anomalies and with or without vertebral or cardiac anomalies	https://omim.org/entry/618731	neurodevelopmental disorder with brain anomalies and with or without vertebral or cardiac anomalies
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0006578	mediastinal lipomatosis	http://purl.obolibrary.org/obo/DOID_3926	mediastinal lipomatosis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003909	Bartholin gland adenomyoma	http://purl.obolibrary.org/obo/DOID_6518	Bartholin's gland adenomyoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0014391	severe combined immunodeficiency due to CTPS1 deficiency	https://omim.org/entry/615897	immunodeficiency 24
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003241	central nervous system hemangioma	http://purl.obolibrary.org/obo/DOID_501	central nervous system hemangioma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0007651	gastrocutaneous syndrome	https://omim.org/entry/137270	gastrocutaneous syndrome
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0001461	tinea corporis	http://purl.obolibrary.org/obo/DOID_12179	tinea corporis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0013878	pulmonary fibrosis and/or bone marrow failure, Telomere-related, 1	https://omim.org/entry/614742	pulmonary fibrosis and/or bone marrow failure, telomere-related, 1
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0005321	Fuchs' endothelial dystrophy	http://purl.obolibrary.org/obo/DOID_11555	Fuchs' endothelial dystrophy
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0015194	sideroblastic anemia	http://purl.obolibrary.org/obo/DOID_8955	sideroblastic anemia
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003038	dysgraphia	http://purl.obolibrary.org/obo/DOID_4540	dysgraphia
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0010583	Dyggve-Melchior-Clausen syndrome, X-linked	https://omim.org/entry/304950	dyggve-melchior-clausen syndrome, X-linked
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0000233	Japanese spotted fever	http://purl.obolibrary.org/obo/DOID_0050050	Japanese spotted fever
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0010165	ulna hypoplasia-intellectual disability syndrome	https://omim.org/entry/276821	ulnar hypoplasia with mental retardation
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0008496	storm syndrome	https://omim.org/entry/185069	storm syndrome
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0005820	Lassa fever	http://purl.obolibrary.org/obo/DOID_9537	Lassa fever
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0009555	malocclusion and short stature	https://omim.org/entry/248350	malocclusion and short stature
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0005502	dengue disease	http://purl.obolibrary.org/obo/DOID_12205	dengue disease
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0009620	Say-Barber-Miller syndrome	https://omim.org/entry/251240	microcephaly with chemotactic defect and transient hypogammaglobulinemia
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0013486	spinocerebellar ataxia type 32	https://omim.org/entry/613909	spinocerebellar ataxia 32
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0009069	congenital lactic acidosis, Saguenay-Lac-Saint-Jean type	https://omim.org/entry/220111	mitochondrial complex 4 deficiency, nuclear  iia 5
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0002795	adult central nervous system primitive neuroectodermal neoplasm	http://purl.obolibrary.org/obo/DOID_3865	adult central nervous system embryonal tumor
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0004680	primary thrombocytopenia	http://purl.obolibrary.org/obo/DOID_8925	primary thrombocytopenia
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0020560	atypical teratoid rhabdoid tumor	http://purl.obolibrary.org/obo/DOID_2129	atypical teratoid rhabdoid tumor
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003249	pineal gland cancer	http://purl.obolibrary.org/obo/DOID_5032	pineal gland cancer
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0004929	constant exophthalmos	http://purl.obolibrary.org/obo/DOID_9945	constant exophthalmos
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0008912	cardiac septal defects with coarctation of the aorta	https://omim.org/entry/212090	cardiac septal defects with coarctation of the aorta
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0030837	neurodevelopmental disorder with microcephaly, impaired language, epilepsy, and gait abnormalities	https://omim.org/entry/619092	neurodevelopmental disorder with microcephaly, impaired language, epilepsy, and gait abnormalities
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0005964	sphenoid sinusitis	http://purl.obolibrary.org/obo/DOID_10794	sphenoid sinusitis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003199	anal carcinoma	http://purl.obolibrary.org/obo/DOID_4908	anal carcinoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0011738	bilateral frontoparietal polymicrogyria	https://omim.org/entry/606854	polymicrogyria, bilateral frontoparietal
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0016982	angiosarcoma	http://purl.obolibrary.org/obo/DOID_0001816	angiosarcoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0008325	Pseudoatrophoderma colli	https://omim.org/entry/177350	pseudoatrophoderma colli
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0012429	Aicardi-Goutieres syndrome 2	https://omim.org/entry/610181	aicardi-goutieres syndrome 2
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0005520	rickets	http://purl.obolibrary.org/obo/DOID_10609	rickets
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0005729	dicrocoeliasis	http://purl.obolibrary.org/obo/DOID_1219	dicrocoeliasis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0006527	anhidrosis	http://purl.obolibrary.org/obo/DOID_11156	anhidrosis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0007781	essential hypertension, genetic	https://omim.org/entry/145500	hypertension, essential
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0002863	rhabdomyosarcoma with mixed embryonal and alveolar features	http://purl.obolibrary.org/obo/DOID_4065	mixed type rhabdomyosarcoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0005282	cutaneous lupus erythematosus	http://purl.obolibrary.org/obo/DOID_0050169	cutaneous lupus erythematosus
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0005052	irritable bowel syndrome	http://purl.obolibrary.org/obo/DOID_9778	irritable bowel syndrome
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003429	functioning pituitary gland adenoma	http://purl.obolibrary.org/obo/DOID_5395	functioning pituitary adenoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0009942	pyknoachondrogenesis	https://omim.org/entry/265880	pyknoachondrogenesis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0030684	hypogonadotropic hypogonadism 27 without anosmia	https://omim.org/entry/619755	hypogonadotropic hypogonadism 27 without anosmia
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0001443	tympanosclerosis	http://purl.obolibrary.org/obo/DOID_1214	tympanosclerosis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0004471	bacterial arthritis	http://purl.obolibrary.org/obo/DOID_813	septic arthritis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0006830	leukoplakia of penis	http://purl.obolibrary.org/obo/DOID_8738	leukoplakia of penis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0010377	myopia 13, X-linked	https://omim.org/entry/300613	myopia 13, X-linked
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0015999	primary pigmented nodular adrenocortical disease	http://purl.obolibrary.org/obo/DOID_0060280	primary pigmented nodular adrenocortical disease
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0001305	laryngostenosis	http://purl.obolibrary.org/obo/DOID_11527	laryngostenosis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0008526	talonavicular coalition	https://omim.org/entry/186750	talonavicular coalition
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003153	adult brainstem glioma	http://purl.obolibrary.org/obo/DOID_4813	adult brain stem glioma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0010819	Stargardt disease 3	https://omim.org/entry/600110	stargardt disease 3
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0011256	emphysema, congenital, with deafness, penoscrotal web, and intellectual disability	https://omim.org/entry/602564	emphysema, congenital, with deafness, penoscrotal web, and mental retardation
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0013791	thrombophilia due to protein S deficiency, autosomal recessive	https://omim.org/entry/614514	thrombophilia due to protein s deficiency, autosomal recessive
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0007767	hyperparathyroidism 1	https://omim.org/entry/145000	hyperparathyroidism 1
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0017202	acute endophthalmitis	http://purl.obolibrary.org/obo/DOID_11752	acute endophthalmitis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0001532	capillariasis	http://purl.obolibrary.org/obo/DOID_12474	capillariasis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0032868	lessel-kubisch syndrome	https://omim.org/entry/618681	lessel-kubisch syndrome
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003361	small intestinal sarcoma	http://purl.obolibrary.org/obo/DOID_5272	small intestinal sarcoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0020783	capillary malformation-arteriovenous malformation 1	https://omim.org/entry/608354	capillary malformation-arteriovenous malformation 1
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0008107	nystagmus, hereditary vertical	https://omim.org/entry/164150	nystagmus, hereditary vertical
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0019572	autosomal recessive cutis laxa type 1	http://purl.obolibrary.org/obo/DOID_0070144	autosomal recessive cutis laxa type I
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0008208	patella, familial recurrent dislocation of	https://omim.org/entry/169000	patella, familial recurrent dislocation of
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0019266	SAPHO syndrome	http://purl.obolibrary.org/obo/DOID_13677	SAPHO syndrome
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0032886	Liang-Wang syndrome	https://omim.org/entry/618729	liang-wang syndrome
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0004441	childhood ovarian embryonal carcinoma	http://purl.obolibrary.org/obo/DOID_8036	childhood ovarian embryonal carcinoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0019380	western equine encephalitis	http://purl.obolibrary.org/obo/DOID_10843	Western equine encephalitis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0012532	hereditary hemorrhagic telangiectasia type 4	https://omim.org/entry/610655	telangiectasia, hereditary hemorrhagic,  iia 4
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0004291	subglottis squamous cell carcinoma	http://purl.obolibrary.org/obo/DOID_7585	subglottis squamous cell carcinoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0004860	vitreous disorder	http://purl.obolibrary.org/obo/DOID_9720	vitreous disease
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0019754	multicentric Castleman disease	http://purl.obolibrary.org/obo/DOID_0111152	multicentric Castleman disease
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0004689	inborn metal metabolism disorder	http://purl.obolibrary.org/obo/DOID_896	metal metabolism disorder
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0023122	familial prostate carcinoma	https://omim.org/entry/176807	prostate cancer
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0002696	Sertoli cell tumor	http://purl.obolibrary.org/obo/DOID_3577	Sertoli cell tumor
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0010596	membranoproliferative glomerulonephritis, X-linked	https://omim.org/entry/305800	membranoproliferative glomerulonephritis, X-linked
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0009542	lysine malabsorption syndrome	https://omim.org/entry/247950	lysine malabsorption syndrome
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0009041	craniosynostosis-intellectual disability-clefting syndrome	https://omim.org/entry/218650	craniosynostosis-mental retardation-clefting syndrome
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0004685	Waldeyer's ring cancer	http://purl.obolibrary.org/obo/DOID_8937	Waldeyer's ring cancer
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0054700	proteasome-associated autoinflammatory syndrome 2	https://omim.org/entry/618048	proteasome-associated autoinflammatory syndrome 2
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0014382	tall stature-intellectual disability-facial dysmorphism syndrome	https://omim.org/entry/615879	tatton-brown-rahman syndrome
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003455	bile duct papillary neoplasm	http://purl.obolibrary.org/obo/DOID_5468	biliary papillomatosis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0008362	ragweed sensitivity	https://omim.org/entry/179450	ragweed sensitivity
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0009519	letterer-Siwe disease	https://omim.org/entry/246400	letterer-siwe disease
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0001173	acute salpingitis	http://purl.obolibrary.org/obo/DOID_10973	acute salpingitis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0014784	severe hypotonia-psychomotor developmental delay-strabismus-cardiac septal defect syndrome	https://omim.org/entry/616816	hypotonia, infantile, with psychomotor retardation
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0000545	sublingual gland adenoid cystic carcinoma	http://purl.obolibrary.org/obo/DOID_0050930	sublingual gland adenoid cystic carcinoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0001392	monocular exotropia	http://purl.obolibrary.org/obo/DOID_11853	monocular exotropia
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0002088	partial retinal vein occlusion	http://purl.obolibrary.org/obo/DOID_1726	partial of retinal vein occlusion
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0007777	hypotaurinemic retinal degeneration and cardiomyopathy	https://omim.org/entry/145350	hypotaurinemic retinal degeneration and cardiomyopathy
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0005993	Trichomonas vaginitis urogenital infection	http://purl.obolibrary.org/obo/DOID_0050269	Trichomonas vaginalis trichomoniasis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0010135	thyroid dyshormonogenesis 3	https://omim.org/entry/274700	thyroid dyshormonogenesis 3
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0014574	peeling skin-leukonuchia-acral punctate keratoses-cheilitis-knuckle pads syndrome	https://omim.org/entry/616295	peeling skin with leukonychia, acral punctate keratoses, cheilitis, and knuckle pads
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0008837	ataxia, deafness, and cardiomyopathy	https://omim.org/entry/208750	ataxia, deafness, and cardiomyopathy
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0011800	glioma susceptibility 4	https://omim.org/entry/607248	glioma susceptibility 4
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003975	Littre gland carcinoma	http://purl.obolibrary.org/obo/DOID_6721	Littre gland carcinoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0020119	X-linked syndromic intellectual disability	http://purl.obolibrary.org/obo/DOID_0060309	syndromic X-linked intellectual disability
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003768	signet ring cell variant cervical mucinous adenocarcinoma	http://purl.obolibrary.org/obo/DOID_6101	signet ring cell variant cervical mucinous adenocarcinoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0004009	kidney pelvis sarcomatoid transitional cell carcinoma	http://purl.obolibrary.org/obo/DOID_6844	kidney pelvis sarcomatoid transitional cell carcinoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0017210	infectious anterior uveitis	http://purl.obolibrary.org/obo/DOID_9389	infectious anterior uveitis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0054837	intellectual disability, autosomal dominant 57	https://omim.org/entry/618050	intellectual developmental disorder, autosomal dominant 57
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0008743	Stimmler syndrome	https://omim.org/entry/202900	alaninuria with microcephaly, dwarfism, enamel hypoplasia, and diabetes mellitus
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0003749	esophageal disorder	http://purl.obolibrary.org/obo/DOID_6050	esophageal disease
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0012197	idiopathic aplastic anemia	https://omim.org/entry/609135	aplastic anemia
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0004046	childhood brain meningioma	http://purl.obolibrary.org/obo/DOID_6939	childhood brain meningioma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0006849	mastitis	http://purl.obolibrary.org/obo/DOID_10690	mastitis
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0004103	tall cell variant thyroid gland papillary carcinoma	http://purl.obolibrary.org/obo/DOID_7089	tall cell variant papillary carcinoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0004560	follicular infundibulum tumor	http://purl.obolibrary.org/obo/DOID_8426	follicular infundibulum tumor
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0001845	uterine corpus lipoleiomyoma	http://purl.obolibrary.org/obo/DOID_13957	uterine corpus lipoleiomyoma
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0007905	lip, hamartomatous	https://omim.org/entry/151640	lip, hamartomatous
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0009342	Hirschsprung disease-hearing loss-polydactyly syndrome	https://omim.org/entry/235740	hirschsprung disease with polydactyly, renal agenesis, and deafness
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0010447	intellectual disability, X-linked 19	https://omim.org/entry/300844	intellectual developmental disorder, X-linked 19
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0004826	urethral calculus	http://purl.obolibrary.org/obo/DOID_9589	urethral calculus
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0002435	oculomotor nerve neoplasm	http://purl.obolibrary.org/obo/DOID_2817	cranial nerve III tumor
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0016064	cleft palate	http://purl.obolibrary.org/obo/DOID_674	cleft palate
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0032621	mitochondrial complex 1 deficiency, nuclear type 16	https://omim.org/entry/618238	mitochondrial complex 1 deficiency, nuclear  iia 16
NEW	None	1.0	skos:exactMatch	http://purl.obolibrary.org/obo/MONDO_0030036	leukoencephalopathy, motor delay, spasticity, and dysarthria syndrome	https://omim.org/entry/618878	leukoencephalopathy, motor delay, spasticity, and dysarthria syndrome
