# curie_map:
#   DOID: http://purl.obolibrary.org/obo/DOID_
#   HP: http://purl.obolibrary.org/obo/HP_
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   omim: https://omim.org/entry/
#   owl: http://www.w3.org/2002/07/owl#
#   rdf: http://www.w3.org/1999/02/22-rdf-syntax-ns#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://w3id.org/sssom/license/unspecified
# mapping_set_id: https://w3id.org/sssom/mappings/534ef529-f389-45e2-b48e-ac8fc9034628
subject_id	subject_label	predicate_id	object_id	mapping_justification	confidence
MONDO:0020724	cerebral cavernous malformation 1	oboInOwl:hasDbXref	DOID:0080491	semapv:UnspecifiedMatching	0.8
MONDO:0020724	cerebral cavernous malformation 1	skos:exactMatch	DOID:0080491	semapv:UnspecifiedMatching	0.8
MONDO:0020724	cerebral cavernous malformation 1	skos:exactMatch	omim:116860	semapv:UnspecifiedMatching	0.8
MONDO:0020726	tubulointerstitial kidney disease, autosomal dominant, 2	skos:exactMatch	omim:174000	semapv:UnspecifiedMatching	0.8
MONDO:0020727	combined oxidative phosphorylation deficiency 22	oboInOwl:hasDbXref	DOID:0111498	semapv:UnspecifiedMatching	0.8
MONDO:0020727	combined oxidative phosphorylation deficiency 22	skos:exactMatch	DOID:0111498	semapv:UnspecifiedMatching	0.8
MONDO:0020727	combined oxidative phosphorylation deficiency 22	skos:exactMatch	omim:616045	semapv:UnspecifiedMatching	0.8
MONDO:0020728	hypouricemia, renal 1	skos:exactMatch	omim:220150	semapv:UnspecifiedMatching	0.8
MONDO:0020729	autosomal recessive agammaglobulinemia 1	skos:exactMatch	omim:601495	semapv:UnspecifiedMatching	0.8
MONDO:0020730	carpal tunnel syndrome 1	skos:exactMatch	omim:115430	semapv:UnspecifiedMatching	0.8
MONDO:0020733	proximal symphalangism 1A	skos:exactMatch	omim:185800	semapv:UnspecifiedMatching	0.8
MONDO:0020734	obsolete erythrocyte AMP deaminase deficiency	skos:exactMatch	omim:612874	semapv:UnspecifiedMatching	0.8
MONDO:0020735	ACTH-independent macronodular adrenal hyperplasia 1	oboInOwl:hasDbXref	DOID:0111623	semapv:UnspecifiedMatching	0.8
MONDO:0020735	ACTH-independent macronodular adrenal hyperplasia 1	skos:exactMatch	DOID:0111623	semapv:UnspecifiedMatching	0.8
MONDO:0020735	ACTH-independent macronodular adrenal hyperplasia 1	skos:exactMatch	omim:219080	semapv:UnspecifiedMatching	0.8
MONDO:0020736	uncombable hair syndrome 1	skos:exactMatch	omim:191480	semapv:UnspecifiedMatching	0.8
MONDO:0020737	optic atrophy 10 with or without ataxia, intellectual disability, and seizures	oboInOwl:hasDbXref	DOID:0111434	semapv:UnspecifiedMatching	0.8
MONDO:0020737	optic atrophy 10 with or without ataxia, intellectual disability, and seizures	skos:exactMatch	DOID:0111434	semapv:UnspecifiedMatching	0.8
MONDO:0020737	optic atrophy 10 with or without ataxia, intellectual disability, and seizures	skos:exactMatch	omim:616732	semapv:UnspecifiedMatching	0.8
MONDO:0020738	multiple benign circumferential skin creases on limbs 1	skos:exactMatch	omim:156610	semapv:UnspecifiedMatching	0.8
MONDO:0020739	hypercalcemia, infantile, 1	skos:exactMatch	omim:143880	semapv:UnspecifiedMatching	0.8
MONDO:0020740	ectodermal dysplasia and immunodeficiency 1	skos:exactMatch	omim:300291	semapv:UnspecifiedMatching	0.8
MONDO:0020741	pyridoxine-dependent epilepsy caused by ALDH7A1 mutant	skos:exactMatch	omim:266100	semapv:UnspecifiedMatching	0.8
MONDO:0020742	obsolete cataract, microcephaly, failure to thrive, kyphoscoliosis syndrome	skos:exactMatch	omim:212540	semapv:UnspecifiedMatching	0.8
MONDO:0020745	ventricular arrhythmias due to cardiac ryanodine receptor calcium release deficiency syndrome	skos:exactMatch	omim:115000	semapv:UnspecifiedMatching	0.8
MONDO:0020746	contractures, pterygia, and variable skeletal fusions syndrome 1B	skos:exactMatch	omim:618469	semapv:UnspecifiedMatching	0.8
MONDO:0020747	sitosterolemia 1	skos:exactMatch	omim:210250	semapv:UnspecifiedMatching	0.8
MONDO:0020748	sitosterolemia 2	skos:exactMatch	omim:618666	semapv:UnspecifiedMatching	0.8
MONDO:0020749	polycystic lipomembranous osteodysplasia with sclerosing leukoencephalopathy 1	skos:exactMatch	omim:221770	semapv:UnspecifiedMatching	0.8
MONDO:0020750	polycystic lipomembranous osteodysplasia with sclerosing leukoencephalopathy 2	skos:exactMatch	omim:618193	semapv:UnspecifiedMatching	0.8
MONDO:0020751	orthostatic hypotension 2	skos:exactMatch	omim:618182	semapv:UnspecifiedMatching	0.8
MONDO:0020753	Orthocoronavirinae infectious disease	oboInOwl:hasDbXref	DOID:0080599	semapv:UnspecifiedMatching	0.8
MONDO:0020753	Orthocoronavirinae infectious disease	skos:exactMatch	DOID:0080599	semapv:UnspecifiedMatching	0.8
MONDO:0020754	visceral myopathy	skos:exactMatch	omim:155310	semapv:UnspecifiedMatching	0.8
MONDO:0020756	migraine, familial hemiplegic, 1	oboInOwl:hasDbXref	DOID:0111181	semapv:UnspecifiedMatching	0.8
MONDO:0020756	migraine, familial hemiplegic, 1	skos:exactMatch	DOID:0111181	semapv:UnspecifiedMatching	0.8
MONDO:0020756	migraine, familial hemiplegic, 1	skos:exactMatch	omim:141500	semapv:UnspecifiedMatching	0.8
MONDO:0020759	epilepsy, childhood absence, susceptibility to, 1	skos:exactMatch	omim:600131	semapv:UnspecifiedMatching	0.8
MONDO:0020762	diencephalic-mesencephalic junction dysplasia syndrome 2	skos:exactMatch	omim:618646	semapv:UnspecifiedMatching	0.8
MONDO:0020763	Menke-Hennekam syndrome 1	skos:exactMatch	omim:618332	semapv:UnspecifiedMatching	0.8
MONDO:0020765	neuropathy, congenital hypomyelinating, 2	skos:exactMatch	omim:618184	semapv:UnspecifiedMatching	0.8
MONDO:0020766	neuropathy, congenital hypomyelinating, 3	skos:exactMatch	omim:618186	semapv:UnspecifiedMatching	0.8
MONDO:0020769	Menke-Hennekam syndrome 2	skos:exactMatch	omim:618333	semapv:UnspecifiedMatching	0.8
MONDO:0020770	spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 3	skos:exactMatch	omim:618387	semapv:UnspecifiedMatching	0.8
MONDO:0020772	epilepsy, juvenile absence, susceptibility to, 1	oboInOwl:hasDbXref	DOID:0111324	semapv:UnspecifiedMatching	0.8
MONDO:0020772	epilepsy, juvenile absence, susceptibility to, 1	skos:exactMatch	DOID:0111324	semapv:UnspecifiedMatching	0.8
MONDO:0020772	epilepsy, juvenile absence, susceptibility to, 1	skos:exactMatch	omim:607631	semapv:UnspecifiedMatching	0.8
MONDO:0020775	congenital disorder of glycosylation with defective fucosylation 1	skos:exactMatch	omim:618005	semapv:UnspecifiedMatching	0.8
MONDO:0020777	congenital disorder of glycosylation with defective fucosylation 2	skos:exactMatch	omim:618324	semapv:UnspecifiedMatching	0.8
MONDO:0020778	cone-rod dystrophy and hearing loss 1	skos:exactMatch	omim:617236	semapv:UnspecifiedMatching	0.8
MONDO:0020780	cone-rod dystrophy and hearing loss 2	skos:exactMatch	omim:618358	semapv:UnspecifiedMatching	0.8
MONDO:0020781	encephalopathy, progressive, early-onset, with brain edema and/or leukoencephalopathy, 1	skos:exactMatch	omim:617186	semapv:UnspecifiedMatching	0.8
MONDO:0020783	capillary malformation-arteriovenous malformation 1	skos:exactMatch	omim:608354	semapv:UnspecifiedMatching	0.8
MONDO:0020784	obsolete short sleep, familial natural, 1	skos:exactMatch	omim:612975	semapv:UnspecifiedMatching	0.8
MONDO:0020785	capillary malformation-arteriovenous malformation 2	skos:exactMatch	omim:618196	semapv:UnspecifiedMatching	0.8
MONDO:0020786	obsolete short sleep, familial natural, 2	skos:exactMatch	omim:618591	semapv:UnspecifiedMatching	0.8
MONDO:0020787	hypomagnesemia, seizures, and intellectual disability 1	skos:exactMatch	omim:616418	semapv:UnspecifiedMatching	0.8
MONDO:0020788	hypomagnesemia, seizures, and intellectual disability 2	skos:exactMatch	omim:618314	semapv:UnspecifiedMatching	0.8
MONDO:0020789	pseudo-TORCH syndrome 1	skos:exactMatch	omim:251290	semapv:UnspecifiedMatching	0.8
MONDO:0020790	gaze palsy, familial horizontal, with progressive scoliosis 1	skos:exactMatch	omim:607313	semapv:UnspecifiedMatching	0.8
MONDO:0020791	corneal dystrophy, Meesmann, 1	skos:exactMatch	omim:122100	semapv:UnspecifiedMatching	0.8
MONDO:0020792	dwarfism with tall vertebrae	skos:exactMatch	omim:126950	semapv:UnspecifiedMatching	0.8
MONDO:0020793	oculopharyngodistal myopathy 1	skos:exactMatch	omim:164310	semapv:UnspecifiedMatching	0.8
MONDO:0020795	Silver-Russell syndrome 5	skos:exactMatch	omim:618908	semapv:UnspecifiedMatching	0.8
MONDO:0020796	Silver-Russell syndrome 1	skos:exactMatch	omim:180860	semapv:UnspecifiedMatching	0.8
MONDO:0020798	hypoparathyroidism, familial isolated, 2	skos:exactMatch	omim:618883	semapv:UnspecifiedMatching	0.8
MONDO:0020820	distal arthrogryposis type 2B1	oboInOwl:hasDbXref	DOID:0111600	semapv:UnspecifiedMatching	0.8
MONDO:0020820	distal arthrogryposis type 2B1	skos:exactMatch	DOID:0111600	semapv:UnspecifiedMatching	0.8
MONDO:0020820	distal arthrogryposis type 2B1	skos:exactMatch	omim:601680	semapv:UnspecifiedMatching	0.8
MONDO:0020835	methemoglobinemia, alpha type	skos:exactMatch	omim:617973	semapv:UnspecifiedMatching	0.8
MONDO:0020837	oocyte maturation defect 5	skos:exactMatch	omim:617996	semapv:UnspecifiedMatching	0.8
MONDO:0020840	pulmonary alveolar proteinosis with hypogammaglobulinemia	skos:exactMatch	omim:618042	semapv:UnspecifiedMatching	0.8
MONDO:0020841	neurodevelopmental disorder with cerebellar atrophy and with or without seizures	skos:exactMatch	omim:618056	semapv:UnspecifiedMatching	0.8
MONDO:0020845	progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 5	oboInOwl:hasDbXref	DOID:0111524	semapv:UnspecifiedMatching	0.8
MONDO:0020845	progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 5	skos:exactMatch	DOID:0111524	semapv:UnspecifiedMatching	0.8
MONDO:0020845	progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 5	skos:exactMatch	omim:618098	semapv:UnspecifiedMatching	0.8
MONDO:0020846	intellectual disability, autosomal recessive 64	skos:exactMatch	omim:618103	semapv:UnspecifiedMatching	0.8
MONDO:0020847	intellectual disability, autosomal dominant 58	skos:exactMatch	omim:618106	semapv:UnspecifiedMatching	0.8
MONDO:0020848	osteopetrosis, autosomal dominant 3	skos:exactMatch	omim:618107	semapv:UnspecifiedMatching	0.8
MONDO:0020849	immunodeficiency 57	skos:exactMatch	omim:618108	semapv:UnspecifiedMatching	0.8
MONDO:0020850	intellectual disability, autosomal recessive 65	skos:exactMatch	omim:618109	semapv:UnspecifiedMatching	0.8
MONDO:0020851	spermatogenic failure 30	skos:exactMatch	omim:618110	semapv:UnspecifiedMatching	0.8
MONDO:0020852	spermatogenic failure 31	skos:exactMatch	omim:618112	semapv:UnspecifiedMatching	0.8
MONDO:0020853	encephalitis/encephalopathy, mild, with reversible myelin vacuolization	skos:exactMatch	omim:618113	semapv:UnspecifiedMatching	0.8
MONDO:0020854	Liddle syndrome 2	skos:exactMatch	omim:618114	semapv:UnspecifiedMatching	0.8
MONDO:0020855	spermatogenic failure 32	skos:exactMatch	omim:618115	semapv:UnspecifiedMatching	0.8
MONDO:0020856	bone marrow failure syndrome 4	skos:exactMatch	omim:618116	semapv:UnspecifiedMatching	0.8
MONDO:0020857	ovarian dysgenesis 7	oboInOwl:hasDbXref	DOID:0080499	semapv:UnspecifiedMatching	0.8
MONDO:0020857	ovarian dysgenesis 7	skos:exactMatch	DOID:0080499	semapv:UnspecifiedMatching	0.8
MONDO:0020857	ovarian dysgenesis 7	skos:exactMatch	omim:618117	semapv:UnspecifiedMatching	0.8
MONDO:0020858	mitochondrial complex 5 (ATP synthase) deficiency nuclear type 5	skos:exactMatch	omim:618120	semapv:UnspecifiedMatching	0.8
MONDO:0020989	hereditary persistence of fetal hemoglobin	skos:relatedMatch	omim:141900	semapv:UnspecifiedMatching	0.8
MONDO:0020989	hereditary persistence of fetal hemoglobin	skos:relatedMatch	omim:142200	semapv:UnspecifiedMatching	0.8
MONDO:0020989	hereditary persistence of fetal hemoglobin	skos:relatedMatch	omim:142250	semapv:UnspecifiedMatching	0.8
MONDO:0021001	hemochromatosis type 1	oboInOwl:hasDbXref	DOID:0111029	semapv:UnspecifiedMatching	0.8
MONDO:0021001	hemochromatosis type 1	skos:exactMatch	DOID:0111029	semapv:UnspecifiedMatching	0.8
MONDO:0021001	hemochromatosis type 1	skos:exactMatch	omim:235200	semapv:UnspecifiedMatching	0.8
MONDO:0021002	syndactyly	oboInOwl:hasDbXref	DOID:11193	semapv:UnspecifiedMatching	0.8
MONDO:0021002	syndactyly	skos:exactMatch	DOID:11193	semapv:UnspecifiedMatching	0.8
MONDO:0021003	polydactyly	oboInOwl:hasDbXref	DOID:1148	semapv:UnspecifiedMatching	0.8
MONDO:0021003	polydactyly	skos:exactMatch	DOID:1148	semapv:UnspecifiedMatching	0.8
MONDO:0021003	polydactyly	skos:exactMatch	omim:603596	semapv:UnspecifiedMatching	0.8
MONDO:0021004	brachydactyly	oboInOwl:hasDbXref	DOID:0050581	semapv:UnspecifiedMatching	0.8
MONDO:0021004	brachydactyly	skos:exactMatch	DOID:0050581	semapv:UnspecifiedMatching	0.8
MONDO:0021011	hereditary progressive chorea without dementia	skos:exactMatch	omim:118700	semapv:UnspecifiedMatching	0.8
MONDO:0021012	susceptibility to visceral leishmaniasis, 1	skos:exactMatch	omim:608207	semapv:UnspecifiedMatching	0.8
MONDO:0021013	trichothiodystrophy 4, nonphotosensitive	oboInOwl:hasDbXref	DOID:0050528	semapv:UnspecifiedMatching	0.8
MONDO:0021013	trichothiodystrophy 4, nonphotosensitive	skos:exactMatch	DOID:0050528	semapv:UnspecifiedMatching	0.8
MONDO:0021013	trichothiodystrophy 4, nonphotosensitive	skos:exactMatch	omim:234050	semapv:UnspecifiedMatching	0.8
MONDO:0021018	autosomal dominant limb-girdle muscular dystrophy type 1D (DNAJB6)	oboInOwl:hasDbXref	DOID:0110305	semapv:UnspecifiedMatching	0.8
MONDO:0021018	autosomal dominant limb-girdle muscular dystrophy type 1D (DNAJB6)	skos:exactMatch	DOID:0110305	semapv:UnspecifiedMatching	0.8
MONDO:0021018	autosomal dominant limb-girdle muscular dystrophy type 1D (DNAJB6)	skos:exactMatch	omim:603511	semapv:UnspecifiedMatching	0.8
MONDO:0021019	X-linked recessive ocular albinism	skos:exactMatch	omim:300500	semapv:UnspecifiedMatching	0.8
MONDO:0021020	Crigler-Najjar syndrome type 1	skos:exactMatch	omim:218800	semapv:UnspecifiedMatching	0.8
MONDO:0021021	craniodiaphyseal dysplasia, autosomal dominant	skos:exactMatch	omim:122860	semapv:UnspecifiedMatching	0.8
MONDO:0021022	hereditary hyperekplexia	oboInOwl:hasDbXref	DOID:0060695	semapv:UnspecifiedMatching	0.8
MONDO:0021022	hereditary hyperekplexia	skos:exactMatch	DOID:0060695	semapv:UnspecifiedMatching	0.8
MONDO:0021024	malaria, susceptibility to	skos:exactMatch	omim:611162	semapv:UnspecifiedMatching	0.8
MONDO:0021025	cirrhosis, familial, with antigenemia	skos:exactMatch	omim:118900	semapv:UnspecifiedMatching	0.8
MONDO:0021035	alopecia-intellectual disability syndrome 1	oboInOwl:hasDbXref	DOID:0080628	semapv:UnspecifiedMatching	0.8
MONDO:0021035	alopecia-intellectual disability syndrome 1	skos:exactMatch	DOID:0080628	semapv:UnspecifiedMatching	0.8
MONDO:0021035	alopecia-intellectual disability syndrome 1	skos:exactMatch	omim:203650	semapv:UnspecifiedMatching	0.8
MONDO:0021039	extraskeletal Ewing sarcoma/peripheral primitive neuroectodermal tumor	oboInOwl:hasDbXref	DOID:4985	semapv:UnspecifiedMatching	0.8
MONDO:0021039	extraskeletal Ewing sarcoma/peripheral primitive neuroectodermal tumor	skos:exactMatch	DOID:4985	semapv:UnspecifiedMatching	0.8
MONDO:0021048	benign mastocytoma	oboInOwl:hasDbXref	DOID:4658	semapv:UnspecifiedMatching	0.8
MONDO:0021048	benign mastocytoma	skos:exactMatch	DOID:4658	semapv:UnspecifiedMatching	0.8
MONDO:0021054	bone sarcoma	oboInOwl:hasDbXref	DOID:0080639	semapv:UnspecifiedMatching	0.8
MONDO:0021054	bone sarcoma	skos:exactMatch	DOID:0080639	semapv:UnspecifiedMatching	0.8
MONDO:0021055	classic familial adenomatous polyposis	oboInOwl:hasDbXref	DOID:0050424	semapv:UnspecifiedMatching	0.8
MONDO:0021055	classic familial adenomatous polyposis	skos:exactMatch	DOID:0050424	semapv:UnspecifiedMatching	0.8
MONDO:0021056	familial adenomatous polyposis 1	oboInOwl:hasDbXref	DOID:0080409	semapv:UnspecifiedMatching	0.8
MONDO:0021056	familial adenomatous polyposis 1	skos:exactMatch	DOID:0080409	semapv:UnspecifiedMatching	0.8
MONDO:0021056	familial adenomatous polyposis 1	skos:exactMatch	omim:175100	semapv:UnspecifiedMatching	0.8
MONDO:0021061	neurofibromatosis	oboInOwl:hasDbXref	DOID:8712	semapv:UnspecifiedMatching	0.8
MONDO:0021061	neurofibromatosis	skos:exactMatch	DOID:8712	semapv:UnspecifiedMatching	0.8
MONDO:0021063	malignant colon neoplasm	oboInOwl:hasDbXref	DOID:219	semapv:UnspecifiedMatching	0.8
MONDO:0021063	malignant colon neoplasm	skos:exactMatch	DOID:219	semapv:UnspecifiedMatching	0.8
MONDO:0021069	malignant endocrine neoplasm	oboInOwl:hasDbXref	DOID:170	semapv:UnspecifiedMatching	0.8
MONDO:0021069	malignant endocrine neoplasm	skos:exactMatch	DOID:170	semapv:UnspecifiedMatching	0.8
MONDO:0021083	congenital fibrosis of extraocular muscles type 1	skos:exactMatch	omim:135700	semapv:UnspecifiedMatching	0.8
MONDO:0021090	lipid-rich breast carcinoma	oboInOwl:hasDbXref	DOID:7076	semapv:UnspecifiedMatching	0.8
MONDO:0021090	lipid-rich breast carcinoma	skos:exactMatch	DOID:7076	semapv:UnspecifiedMatching	0.8
MONDO:0021093	cranioectodermal dysplasia 1	skos:exactMatch	omim:218330	semapv:UnspecifiedMatching	0.8
MONDO:0021097	intraductal breast papilloma	oboInOwl:hasDbXref	DOID:1626	semapv:UnspecifiedMatching	0.8
MONDO:0021097	intraductal breast papilloma	skos:exactMatch	DOID:1626	semapv:UnspecifiedMatching	0.8
MONDO:0021101	appendix L-cell glucagon-like peptide-producing neuroendocrine tumor	oboInOwl:hasDbXref	DOID:8151	semapv:UnspecifiedMatching	0.8
MONDO:0021101	appendix L-cell glucagon-like peptide-producing neuroendocrine tumor	skos:exactMatch	DOID:8151	semapv:UnspecifiedMatching	0.8
MONDO:0021103	obsolete collagen diseases	oboInOwl:hasDbXref	DOID:854	semapv:UnspecifiedMatching	0.8
MONDO:0021103	obsolete collagen diseases	skos:exactMatch	DOID:854	semapv:UnspecifiedMatching	0.8
MONDO:0021105	NAFLD1	skos:exactMatch	omim:613282	semapv:UnspecifiedMatching	0.8
MONDO:0021107	narcolepsy	oboInOwl:hasDbXref	DOID:8986	semapv:UnspecifiedMatching	0.8
MONDO:0021107	narcolepsy	skos:exactMatch	DOID:8986	semapv:UnspecifiedMatching	0.8
MONDO:0021113	respiratory failure	oboInOwl:hasDbXref	DOID:11162	semapv:UnspecifiedMatching	0.8
MONDO:0021113	respiratory failure	skos:exactMatch	DOID:11162	semapv:UnspecifiedMatching	0.8
MONDO:0021118	intestinal neoplasm	oboInOwl:hasDbXref	DOID:4610	semapv:UnspecifiedMatching	0.8
MONDO:0021118	intestinal neoplasm	skos:exactMatch	DOID:4610	semapv:UnspecifiedMatching	0.8
MONDO:0021129	microphthalmia	oboInOwl:hasDbXref	DOID:10629	semapv:UnspecifiedMatching	0.8
MONDO:0021129	microphthalmia	skos:exactMatch	DOID:10629	semapv:UnspecifiedMatching	0.8
MONDO:0021162	carotenemia	oboInOwl:hasDbXref	DOID:9969	semapv:UnspecifiedMatching	0.8
MONDO:0021167	myositis	oboInOwl:hasDbXref	DOID:633	semapv:UnspecifiedMatching	0.8
MONDO:0021167	myositis	skos:exactMatch	DOID:633	semapv:UnspecifiedMatching	0.8
MONDO:0021169	epithelioid hemangioma	oboInOwl:hasDbXref	DOID:474	semapv:UnspecifiedMatching	0.8
MONDO:0021169	epithelioid hemangioma	skos:exactMatch	DOID:474	semapv:UnspecifiedMatching	0.8
MONDO:0021181	inherited blood coagulation disorder	oboInOwl:hasDbXref	DOID:2214	semapv:UnspecifiedMatching	0.8
MONDO:0021199	obsolete disease by anatomical system	oboInOwl:hasDbXref	DOID:7	semapv:UnspecifiedMatching	0.8
MONDO:0021199	obsolete disease by anatomical system	skos:exactMatch	DOID:7	semapv:UnspecifiedMatching	0.8
MONDO:0021259	prostate neoplasm	oboInOwl:hasDbXref	DOID:13206	semapv:UnspecifiedMatching	0.8
MONDO:0021259	prostate neoplasm	skos:exactMatch	DOID:13206	semapv:UnspecifiedMatching	0.8
MONDO:0021439	benign neoplasm of pituitary gland	oboInOwl:hasDbXref	DOID:60009	semapv:UnspecifiedMatching	0.8
MONDO:0021439	benign neoplasm of pituitary gland	skos:exactMatch	DOID:60009	semapv:UnspecifiedMatching	0.8
MONDO:0021443	benign neoplasm of lymph node	oboInOwl:hasDbXref	DOID:0080617	semapv:UnspecifiedMatching	0.8
MONDO:0021443	benign neoplasm of lymph node	skos:exactMatch	DOID:0080617	semapv:UnspecifiedMatching	0.8
MONDO:0021463	benign neoplasm of parathyroid gland	oboInOwl:hasDbXref	DOID:60008	semapv:UnspecifiedMatching	0.8
MONDO:0021463	benign neoplasm of parathyroid gland	skos:exactMatch	DOID:60008	semapv:UnspecifiedMatching	0.8
MONDO:0021503	benign neoplasm of gallbladder	oboInOwl:hasDbXref	DOID:0080640	semapv:UnspecifiedMatching	0.8
MONDO:0021503	benign neoplasm of gallbladder	skos:exactMatch	DOID:0080640	semapv:UnspecifiedMatching	0.8
MONDO:0021533	intestinal neuroendocrine tumor G1	skos:exactMatch	omim:114900	semapv:UnspecifiedMatching	0.8
MONDO:0021547	amelogenesis imperfecta type 3B	oboInOwl:hasDbXref	DOID:0080243	semapv:UnspecifiedMatching	0.8
MONDO:0021547	amelogenesis imperfecta type 3B	skos:exactMatch	DOID:0080243	semapv:UnspecifiedMatching	0.8
MONDO:0021547	amelogenesis imperfecta type 3B	skos:exactMatch	omim:617607	semapv:UnspecifiedMatching	0.8
MONDO:0021569	Emery-Dreifuss muscular dystrophy 2, autosomal dominant	oboInOwl:hasDbXref	DOID:0070247	semapv:UnspecifiedMatching	0.8
MONDO:0021569	Emery-Dreifuss muscular dystrophy 2, autosomal dominant	oboInOwl:hasDbXref	DOID:0110301	semapv:UnspecifiedMatching	0.8
MONDO:0021569	Emery-Dreifuss muscular dystrophy 2, autosomal dominant	skos:exactMatch	DOID:0070247	semapv:UnspecifiedMatching	0.8
MONDO:0021569	Emery-Dreifuss muscular dystrophy 2, autosomal dominant	skos:exactMatch	DOID:0110301	semapv:UnspecifiedMatching	0.8
MONDO:0021569	Emery-Dreifuss muscular dystrophy 2, autosomal dominant	skos:exactMatch	omim:159001	semapv:UnspecifiedMatching	0.8
MONDO:0021569	Emery-Dreifuss muscular dystrophy 2, autosomal dominant	skos:exactMatch	omim:181350	semapv:UnspecifiedMatching	0.8
MONDO:0021571	multiple sclerosis, susceptibility to 1	skos:exactMatch	omim:126200	semapv:UnspecifiedMatching	0.8
MONDO:0021573	oocyte maturation defect 2	skos:exactMatch	omim:616780	semapv:UnspecifiedMatching	0.8
MONDO:0021574	oocyte maturation defect 3	skos:exactMatch	omim:617712	semapv:UnspecifiedMatching	0.8
MONDO:0021575	oocyte maturation defect 4	skos:exactMatch	omim:617743	semapv:UnspecifiedMatching	0.8
MONDO:0021582	lentigo	skos:exactMatch	omim:150900	semapv:UnspecifiedMatching	0.8
MONDO:0021636	astrocytic tumor	oboInOwl:hasDbXref	DOID:3069	semapv:UnspecifiedMatching	0.8
MONDO:0021636	astrocytic tumor	skos:exactMatch	DOID:3069	semapv:UnspecifiedMatching	0.8
MONDO:0021657	ovarian sex cord-stromal tumor	oboInOwl:hasDbXref	DOID:0080369	semapv:UnspecifiedMatching	0.8
MONDO:0021657	ovarian sex cord-stromal tumor	skos:exactMatch	DOID:0080369	semapv:UnspecifiedMatching	0.8
MONDO:0021668	obsolete disorder involving pain	oboInOwl:hasDbXref	DOID:0060164	semapv:UnspecifiedMatching	0.8
MONDO:0021668	obsolete disorder involving pain	skos:exactMatch	DOID:0060164	semapv:UnspecifiedMatching	0.8
MONDO:0021849	obsolete alopecia macular degeneration growth retardation syndrome	oboInOwl:hasDbXref	DOID:0111649	semapv:UnspecifiedMatching	0.8
MONDO:0022109	obsolete catatrichy	skos:exactMatch	omim:116850	semapv:UnspecifiedMatching	0.8
MONDO:0022113	central centrifugal cicatricial alopecia	skos:exactMatch	omim:618352	semapv:UnspecifiedMatching	0.8
MONDO:0022316	hair defect with photosensitivity and intellectual disability syndrome	skos:exactMatch	omim:234030	semapv:UnspecifiedMatching	0.8
MONDO:0022529	BK-virus nephropathy	oboInOwl:hasDbXref	DOID:0040086	semapv:UnspecifiedMatching	0.8
MONDO:0022529	BK-virus nephropathy	skos:exactMatch	DOID:0040086	semapv:UnspecifiedMatching	0.8
MONDO:0022687	cerebellar degeneration	oboInOwl:hasDbXref	DOID:1443	semapv:UnspecifiedMatching	0.8
MONDO:0022687	cerebellar degeneration	skos:exactMatch	DOID:1443	semapv:UnspecifiedMatching	0.8
MONDO:0022697	athetoid cerebral palsy	oboInOwl:hasDbXref	DOID:0050672	semapv:UnspecifiedMatching	0.8
MONDO:0022697	athetoid cerebral palsy	skos:exactMatch	DOID:0050672	semapv:UnspecifiedMatching	0.8
MONDO:0023069	enlarged vestibular aqueduct syndrome	oboInOwl:hasDbXref	DOID:0050332	semapv:UnspecifiedMatching	0.8
MONDO:0023069	enlarged vestibular aqueduct syndrome	skos:exactMatch	DOID:0050332	semapv:UnspecifiedMatching	0.8
MONDO:0023122	familial prostate carcinoma	skos:exactMatch	omim:176807	semapv:UnspecifiedMatching	0.8
MONDO:0023419	hyperprolinemia	oboInOwl:hasDbXref	DOID:0080541	semapv:UnspecifiedMatching	0.8
MONDO:0023419	hyperprolinemia	skos:exactMatch	DOID:0080541	semapv:UnspecifiedMatching	0.8
MONDO:0023655	immunodeficiency 14b, autosomal recessive	skos:exactMatch	omim:619281	semapv:UnspecifiedMatching	0.8
MONDO:0023657	intellectual developmental disorder, autosomal dominant 65	skos:exactMatch	omim:619320	semapv:UnspecifiedMatching	0.8
MONDO:0023659	developmental and epileptic encephalopathy 96	skos:exactMatch	omim:619340	semapv:UnspecifiedMatching	0.8
MONDO:0023660	angioedema, hereditary, 6	skos:exactMatch	omim:619363	semapv:UnspecifiedMatching	0.8
MONDO:0023662	lymphatic malformation 10	skos:exactMatch	omim:619369	semapv:UnspecifiedMatching	0.8
MONDO:0023664	spermatogenic failure 54	skos:exactMatch	omim:619379	semapv:UnspecifiedMatching	0.8
MONDO:0023670	Bardet-Biedl syndrome 20	skos:exactMatch	omim:619471	semapv:UnspecifiedMatching	0.8
MONDO:0023671	oculopharyngodistal myopathy 3	skos:exactMatch	omim:619473	semapv:UnspecifiedMatching	0.8
